Place,Player,Time (seconds),Date Submitted
479,Shizumog,6352.0,2018-07-17T13:59:56Z
479,ellisdeez,6352.0,2024-11-16T20:43:28Z
481,Wordspoken,6356.0,2019-11-09T12:44:15Z
482,GinTatsu2,6358.0,2017-07-26T06:49:08Z
482,eden8,6358.0,2023-06-17T22:00:30Z
484,Fabio8000,6358.74,2022-12-09T03:58:53Z
485,Falconcan,6360.0,2020-06-26T04:53:06Z
485,peps3r,6360.0,2021-08-23T15:24:47Z
487,horsesizedduck,6363.078,2021-07-24T19:00:07Z
488,shadow42085,6372.015,2020-08-03T06:10:23Z
489,Source,6374.0,2021-09-04T23:46:14Z
490,Antilles58,6379.0,2017-10-24T20:14:40Z
491,rocket_dog12,6386.0,2021-01-04T22:37:57Z
492,ItsChip,6386.52,2025-01-10T06:23:00Z
493,SpaghettyPlays,6388.0,2020-12-13T21:10:54Z
495,Shugotroid,6397.0,2024-09-03T02:38:31Z
496,Adamantium,6417.0,2020-07-26T18:10:21Z
497,Teh_Extreme,6418.46,2024-03-23T01:37:25Z
498,Lortwogo,6419.0,2018-08-06T06:30:42Z
499,michaelmodena24,6427.0,2021-11-14T18:29:39Z
501,All_Is_Number,6432.0,2021-06-15T00:57:40Z
503,AnotherFastSamus,6440.0,2020-10-07T20:01:39Z
504,CapnCarl,6440.85,2019-02-20T22:10:56Z
505,Samusnews,6455.0,2018-07-18T22:53:20Z
506,sh4do0wplaystv,6458.0,2020-09-12T00:24:27Z
507,afathersgc,6467.006,2022-11-30T13:28:54Z
508,Samuo,6467.78,2025-02-07T03:25:49Z
510,ChristosOwen,6488.0,
511,Denntaku,6492.0,2022-01-09T12:13:36Z
512,smCharles,6493.0,2023-07-24T01:56:07Z
513,WhiteShadow,6499.0,2017-07-25T02:52:14Z
514,Raw0o,6501.0,2022-06-26T22:56:05Z
515,RR11,6502.0,2021-06-11T07:17:27Z
516,Enfieldgamer,6502.082,2020-01-28T01:42:46Z
518,avianexhibit,6523.49,2024-10-15T00:43:33Z
519,Escheria,6525.0,2020-02-12T23:00:33Z
522,BahamutDP,6568.0,2022-01-28T14:10:55Z
524,Shadax,6571.0,2021-08-20T00:30:35Z
527,nimmobrandon,6577.0,2021-08-16T22:53:06Z
529,murderbeam_tv,6589.083,2019-08-18T21:50:35Z
531,smPALrunner,6599.0,2019-11-11T01:44:18Z
534,Cloudiuz,6618.062,2021-03-24T04:00:48Z
535,SirChupathingy,6625.0,2023-09-25T00:01:56Z
536,electronicLogic,6650.0,2019-02-18T06:36:30Z
537,Hellder7,6658.83,2021-12-29T20:16:06Z
539,MisterI,6695.0,2020-08-08T07:51:12Z
540,SilverLeaf,6702.0,2023-07-25T20:54:08Z
541,Borri432,6707.878,2021-01-19T23:16:52Z
542,DavideLaw,6736.0,2022-06-04T16:43:46Z
542,Sylonion,6736.0,2020-03-17T23:39:44Z
544,crossproduct,6738.0,
545,zantomun,6742.0,2020-10-15T00:47:24Z
546,waterleau,6762.0,2019-07-17T16:35:29Z
547,Frydi,6770.0,2021-06-18T02:02:04Z
548,Faw,6781.0,
549,jethawk69,6785.0,2020-07-23T05:03:10Z
550,FlyingScout,6790.0,2024-02-09T13:22:41Z
551,delcaMX,6797.0,2020-09-12T09:31:49Z
554,Zarof,6832.0,2020-11-09T07:18:05Z
555,boris_zhp,6834.001,2020-11-01T05:31:57Z
556,x_Thadious_x,6853.0,2018-03-11T08:04:31Z
557,SP_Ridley,6867.0,2021-05-05T08:10:32Z
558,SuperBrotendo,6870.43,2018-07-17T01:09:34Z
559,KingDP77,6874.0,2020-10-16T20:51:29Z
560,anatomecha,6885.72,2023-06-19T19:21:11Z
562,grzajabarkus,6901.06,2025-09-23T04:55:02Z
564,EroGenEro,6905.0,2022-04-04T18:00:41Z
566,LaBrosse,6921.0,
568,TheLokinator,6942.72,2020-09-17T18:27:01Z
569,J4r1K,6946.407,2019-05-18T21:36:41Z
571,Fernando_X,6973.0,2023-12-18T22:32:58Z
573,CadenzaVvi,6986.051,2019-08-18T07:02:56Z
575,Svenima,6997.0,2017-12-07T00:29:03Z
576,Ninjoe32,7023.9,2023-08-19T04:35:16Z
577,vaporeon0,7026.089,2021-10-18T02:21:45Z
578,COEP_Leader,7029.47,2020-08-14T10:05:27Z
580,Acmlm,7055.0,2025-04-03T21:18:51Z
582,lethargicwaldo,7076.0,2018-08-30T19:14:22Z
583,patodox,7080.0,2020-01-16T16:00:42Z
585,Thortron247,7107.094,2021-09-21T05:47:24Z
588,Chrono007,7165.4,2021-08-22T19:57:44Z
589,ofernandofilo,7174.51,2018-06-18T09:18:18Z
590,GrabSomeEyes,7179.0,2021-01-17T18:42:33Z
592,DOLZERO,7187.0,2024-06-13T06:49:51Z
593,markfish0,7200.0,2017-08-30T01:21:22Z
594,revtoken,7217.0,2017-02-20T05:19:19Z
595,jeetkunndo,7225.033,2023-05-17T23:26:13Z
596,CostilerAphid18,7277.38,2022-08-10T23:25:39Z
597,DjackTheDjurst,7283.27,2019-07-27T02:26:51Z
598,GoSuLoZ,7320.0,2017-03-05T02:54:35Z
600,OmniMitch,7349.0,2025-02-12T11:46:28Z
601,jbodner09,7350.0,2021-11-12T18:08:24Z
602,Razer_Reds,7398.0,2022-05-06T04:34:24Z
