Place,Player,Time (seconds),Date Submitted
403,BlackBambix,3082.0,2025-01-15T01:41:23Z
407,PSIcoh,3083.0,2020-11-02T06:29:16Z
408,Shwaapa,3084.0,2025-11-16T14:13:00Z
409,Shenjoku,3085.0,2019-03-10T20:56:02Z
411,dstruthers,3088.0,2017-01-25T19:30:57Z
414,Metroid_Gameplays,3090.0,2023-08-23T15:36:40Z
415,Dessyreqt,3091.0,
420,antimatterhorse,3096.0,
423,ChTPwner,3097.99,2024-12-19T19:15:31Z
425,YungGramps,3103.0,2024-12-11T03:17:10Z
427,Coeus0,3107.091,2020-06-19T21:00:54Z
428,robob27,3108.0,2020-12-20T00:49:57Z
428,hypnogram,3108.0,2022-08-09T16:44:38Z
430,polarbearbunny,3109.0,2023-04-01T01:23:24Z
431,Sinnoh,3111.0,
431,Knightartorias19,3111.0,
433,Danetch,3112.0,2021-02-03T13:36:10Z
433,Tengs,3112.0,2021-08-23T13:42:46Z
437,SnareRush,3118.0,2019-04-06T18:31:12Z
438,Zetsu,3119.0,2018-06-27T04:26:03Z
439,LandedDragoon35,3120.0,2025-08-26T20:14:20Z
439,Natan_Anile,3120.0,2025-02-14T04:13:06Z
441,Flop3434,3123.0,
441,redy9567,3123.0,2018-03-25T14:45:52Z
444,MickeyMentol,3125.0,2021-06-27T03:34:22Z
445,JPOldGames,3126.0,2018-06-16T16:47:07Z
445,FenixDown23,3126.0,2021-04-24T17:22:40Z
447,RussellTLM,3130.0,2017-12-19T13:50:04Z
447,bariasu,3130.0,2024-12-23T23:26:07Z
449,TheSquirrelNestHH,3131.0,2022-09-08T18:57:01Z
451,gill42,3135.0,2020-05-11T01:07:42Z
453,Erimgard13,3137.0,2022-10-04T00:59:56Z
453,Slaytheplay,3137.0,2024-04-10T06:23:06Z
457,Gumshoe,3138.0,2022-11-07T01:13:08Z
459,Verz,3139.0,2023-02-16T09:05:20Z
459,s_overflow,3139.0,2020-07-27T05:08:19Z
461,Meneldur19,3140.0,2020-02-27T02:48:35Z
461,TM,3140.0,2021-12-18T05:50:32Z
464,Azuremen,3140.82,2024-05-23T05:58:26Z
465,Tylen0l,3142.0,2025-07-10T10:30:08Z
466,Longneckturtle,3143.0,2017-11-21T13:39:56Z
467,denis1080,3144.0,
468,TheSabin,3146.0,2021-08-30T03:09:35Z
468,redxparasite,3146.0,2023-12-07T04:52:43Z
470,Mattoi,3151.0,2019-02-21T23:54:25Z
470,plof27,3151.0,2021-01-22T17:11:28Z
472,stefcad,3152.0,2017-01-10T21:12:19Z
472,NatalieItsaMe,3152.0,2025-06-04T02:21:07Z
477,runnerwatcher,3156.0,2017-12-07T13:04:49Z
478,zachwhack,3158.0,2019-07-11T17:46:50Z
479,ShinyMikachu,3158.04,2025-07-27T05:26:49Z
480,crossproduct,3159.0,2017-08-10T05:15:25Z
481,ScrambledQ,3159.99,2024-10-29T04:19:45Z
482,fuerchter,3160.0,
483,w1steria,3161.0,2018-03-27T04:46:46Z
484,vorpal,3162.0,
484,sunwufarmer,3162.0,2023-10-14T16:40:04Z
487,mintymelinda,3163.628,2025-08-16T16:44:54Z
490,PlasmaHybrid,3165.0,2018-02-25T03:04:32Z
491,Tyderium,3166.0,2017-11-29T07:09:22Z
491,Lief,3166.0,2019-11-27T23:53:12Z
493,HyruleHero,3167.0,2019-05-11T18:53:35Z
493,CrazyAl,3167.0,2020-07-22T05:21:49Z
495,BupBupper,3167.34,2025-04-27T04:24:47Z
499,PCTrax,3171.0,2020-02-16T06:25:52Z
499,Di10kong,3171.0,2019-08-07T20:42:18Z
501,Gameaholic2D,3171.13,2025-07-26T13:55:42Z
502,OakMaverick,3171.32,2025-02-13T20:24:06Z
503,disot,3172.0,2024-08-23T11:37:47Z
503,Desmous,3172.0,2020-03-11T03:16:48Z
505,YunoChill,3176.0,2022-09-28T07:59:16Z
507,TikTok,3179.0,2020-04-24T07:59:05Z
509,Syntic,3181.0,2019-03-18T23:00:49Z
510,Jackson_D77,3182.0,2018-06-12T16:07:25Z
510,Laycieses,3182.0,2022-03-12T14:44:06Z
512,Schmeman,3188.0,2019-02-22T00:00:28Z
515,kaptenR,3191.71,2022-01-21T01:10:02Z
516,Eriror,3192.0,2022-10-07T15:43:33Z
517,Nefertenia,3197.55,2024-12-15T07:59:34Z
519,sinister1,3201.0,2018-06-12T02:03:29Z
519,Kossila,3201.0,2019-09-05T16:52:53Z
523,Layfom,3204.3,2025-09-29T17:47:49Z
524,albrecht,3205.0,2018-06-12T02:06:44Z
525,Xterminator27,3205.47,2023-08-15T00:32:26Z
526,KcycAran,3206.0,2020-11-03T20:24:42Z
526,AnotherFastSamus,3206.0,2021-08-21T17:53:52Z
528,wladiyeah,3208.0,2025-08-15T05:46:34Z
531,Nortti,3212.0,2018-12-01T18:19:45Z
531,tetsuoooo,3212.0,2025-03-12T01:31:08Z
534,saberkok,3215.0,
534,honeybun,3215.0,2017-11-05T23:11:59Z
537,Makotroid,3219.0,2019-04-10T08:34:07Z
538,matrixugly,3220.0,2019-02-22T16:40:44Z
538,GGDuane,3220.0,2019-03-28T18:10:11Z
541,Nasarius,3224.0,2021-12-01T04:09:17Z
541,Daltonadale,3224.0,2025-11-15T22:50:47Z
544,AngelisX,3227.0,
545,Poptart_Cat,3229.0,2025-09-27T20:58:27Z
547,Iceblue,3230.0,2024-07-30T09:55:38Z
548,8butt,3234.0,2018-09-26T23:00:38Z
549,Andyrion,3236.0,2018-09-27T03:22:12Z
550,Crayon_Titi,3237.0,2025-08-30T17:15:42Z
553,fyodorjung,3241.0,2016-12-08T07:01:51Z
554,Metatron7,3242.0,2024-07-03T07:05:22Z
555,Kyzentun,3243.0,2024-11-25T20:46:10Z
557,notnowGwen,3244.0,2023-09-28T06:25:11Z
557,SephJul,3244.0,
560,Shadowknilmaster,3246.0,2023-11-17T04:45:38Z
561,Lexomatico,3247.0,
562,ceriam,3249.0,2018-04-07T03:16:53Z
562,vegetafan3,3249.0,2018-03-17T18:50:59Z
564,rocket_dog12,3250.92,2025-07-18T08:04:11Z
565,Dunderbullen,3251.0,
566,strizer86,3252.0,2020-06-04T04:55:53Z
567,shmayd,3255.0,2025-09-21T12:18:18Z
567,64bit_link,3255.0,2020-02-28T05:42:25Z
570,Boix,3256.0,2025-08-26T01:28:02Z
571,Bonus,3262.0,2021-05-21T04:08:09Z
573,Grubdog,3264.0,2021-03-29T06:14:07Z
573,foof03,3264.0,2025-01-06T20:34:24Z
578,CosmoRetro,3266.0,2022-11-16T22:29:22Z
579,Archipel,3268.0,2019-06-17T13:48:53Z
579,looloo_kachoo,3268.0,2025-11-15T15:18:12Z
584,Acmlm,3272.0,2025-04-03T21:42:33Z
585,climbingcoder,3272.56,2019-07-19T22:01:43Z
586,Phearlosophy,3274.0,2021-05-19T15:06:54Z
587,djabadap,3275.0,2018-10-19T17:20:40Z
588,Chrono007,3275.08,2023-12-21T17:06:07Z
590,LinkaMeister,3277.0,2017-05-16T20:58:42Z
590,WalrusBJJ,3277.0,2020-08-26T02:43:58Z
592,compugab,3278.0,2022-11-01T00:33:13Z
594,DJToneRI,3279.0,
595,Metroll,3281.0,2025-11-19T03:37:22Z
595,EODTex,3281.0,2019-02-23T11:48:36Z
598,Runtime440,3281.642,2022-06-29T15:21:17Z
599,LomionJones,3282.0,2020-11-17T23:06:32Z
602,azormx,3284.0,2019-07-31T19:53:28Z
602,Zenkai,3284.0,2018-01-28T16:37:49Z
605,GatoSSB,3285.07,2023-10-04T15:23:43Z
606,Scottiger,3286.0,2023-01-18T01:44:22Z
608,theokayguy,3288.0,2016-12-05T18:33:09Z
609,Zielfing,3290.18,2025-01-11T14:35:53Z
610,thebfin314,3291.0,2021-07-28T03:37:12Z
612,MrDdraig,3292.0,2019-01-24T01:55:21Z
612,Cleyman04,3292.0,2018-08-12T11:58:39Z
615,tmw26,3292.41,2025-04-28T17:42:37Z
616,TioBLK,3293.0,2020-02-14T01:26:09Z
617,1DJSlime,3294.6,2022-10-20T06:53:54Z
618,Forte,3295.0,2022-01-18T07:55:47Z
620,Aponte350,3296.72,2021-12-22T01:07:34Z
621,SpaceTimeJump,3298.0,2023-03-17T02:41:30Z
622,narshe,3299.0,
623,AncientGamer,3302.0,2018-04-28T06:11:08Z
624,rooslugs,3304.0,2022-09-06T18:59:18Z
625,DevioXS,3309.0,2025-09-13T20:35:42Z
626,Marcel_,3310.0,2020-07-16T11:34:47Z
629,Lightning,3313.0,
629,JoeDamillio,3313.0,2017-10-03T17:50:18Z
631,Silu,3316.0,2023-05-26T07:00:21Z
632,Axodo,3317.0,2021-05-05T10:58:50Z
633,FudgeFiddle,3317.03,2021-07-01T03:19:06Z
634,jungeunbisimp,3317.79,2023-12-04T06:00:06Z
635,jamos05,3321.0,
635,Manik33,3321.0,2022-06-02T22:45:36Z
637,stump,3322.0,2018-07-28T01:27:42Z
638,PGA_Mexican,3322.42,2018-12-09T22:10:23Z
639,Cubeface,3327.0,
640,Lemonfloe,3329.184,2025-08-05T02:18:48Z
